time,Dist
8253,27335.0
8285,27432.5
8317,27490.0
8349,27627.5
8381,27817.5
8413,28087.5
8443,28087.5
8475,28257.5
8506,28257.5
8538,28487.5
8569,28487.5
8601,28797.5
8633,28797.5
8664,28797.5
8696,29217.5
8728,29315.0
8760,29315.0
8792,29412.5
8823,29582.5
8854,29772.5
8885,29772.5
8917,29772.5
8949,29772.5
8981,29772.5
9012,29772.5
9044,30082.5
9075,30082.5
9106,30212.5
9139,30382.5
9173,30382.5
9204,30842.5
9235,31012.5
9266,31012.5
9298,31552.5
9330,31650.0
9361,31650.0
9394,31650.0
9426,31747.5
9459,31845.0
9491,32022.5
9521,32022.5
9553,32212.5
9585,32732.5
9617,32732.5
9650,32732.5
9681,32922.5
9712,32922.5
9743,33112.5
9775,33112.5
9807,33302.5
9838,33482.5
9869,33482.5
9902,33482.5
9933,33792.5
9964,33792.5
9996,33792.5
10027,33962.5
10059,34152.5
10090,34152.5
10122,34342.5
10154,34532.5
10185,34532.5
10217,34722.5
10249,34912.5
10280,34912.5
10313,35262.5
10345,35262.5
10378,35262.5
10412,35360.0
10446,35537.5
10477,35537.5
10509,35537.5
10541,35727.5
10573,36077.5
10605,36077.5
10637,36077.5
10669,36175.0
10701,36352.5
10732,36352.5
10764,36542.5
10797,36812.5
10829,36812.5
10859,36870.0
10890,37007.5
10922,37105.0
10953,37282.5
10984,37472.5
11015,37472.5
11047,37662.5
11079,37662.5
11111,37852.5
11142,37852.5
11174,38472.5
11205,38472.5
11237,38782.5
11270,38952.5
11301,38952.5
11333,39142.5
11365,39492.5
11397,39492.5
11429,39492.5
11460,39590.0
11490,39767.5
11522,39767.5
11553,39957.5
11584,40137.5
11617,40137.5
11649,40447.5
11681,40447.5
11713,40617.5
11744,40617.5
11775,40715.0
11806,40812.5
11838,41237.5
11871,41237.5
11903,41237.5
11934,41547.5
11965,41547.5
11997,41547.5
12028,41717.5
12060,41717.5
12091,41717.5
12122,41717.5
12153,41717.5
12183,41717.5
12214,41717.5
12245,41717.5
12275,41717.5
12306,41717.5
12337,41717.5
12367,41717.5
12398,41717.5
12429,41717.5
12460,41717.5
12490,41717.5
12521,41717.5
12551,41717.5
12582,41717.5
12613,41717.5
12644,41717.5
12675,41717.5
12705,41717.5
12736,41717.5
12767,41717.5
12797,41717.5
12827,41717.5
12858,41717.5
12888,41717.5
12920,41717.5
12950,41717.5
12981,41717.5
13012,41717.5
13042,41717.5
13073,41717.5
13104,41717.5
13134,41717.5
13165,41717.5
13196,41717.5
13227,41717.5
13257,41717.5
13288,41717.5
13319,41815.0
13351,41912.5
13383,42010.0
13414,42107.5
13446,42205.0
13479,42302.5
13510,42400.0
13543,42497.5
13574,42667.5
13605,43012.5
13636,43012.5
13666,43012.5
13697,43167.5
13728,43322.5
13760,43322.5
13790,43477.5
13821,43632.5
13853,43632.5
13884,43787.5
13914,43942.5
13948,44097.5
13978,44097.5
14010,44252.5
14040,44407.5
14071,44562.5
14102,44562.5
14134,44717.5
14165,44987.5
14195,44987.5
14226,44987.5
14257,44987.5
14288,44987.5
14318,44987.5
14349,44987.5
14380,44987.5
14411,44987.5
14442,44987.5
14472,44987.5
14503,44987.5
14534,44987.5
14564,44987.5
14595,44987.5
14626,44987.5
14656,44987.5
14687,44987.5
14718,44987.5
14749,44987.5
14781,44987.5
14811,44987.5
14842,44987.5
14873,44987.5
14904,44987.5
14934,44987.5
14965,44987.5
14996,44987.5
15027,44987.5
15057,44987.5
15088,44987.5
15119,44987.5
15150,44987.5
15181,44987.5
15211,44987.5
15242,44987.5
15272,44987.5
15303,44987.5
15335,45182.5
15367,45352.5
15399,45352.5
15432,45522.5
15464,45620.0
15495,45717.5
15528,45717.5
15559,45775.0
15591,45890.0
15622,45947.5
15654,46332.5
15685,46332.5
15717,46332.5
15749,46642.5
15781,46642.5
15813,46952.5
15845,46952.5
15876,46952.5
15907,47262.5
15938,47262.5
15970,47262.5
16001,47262.5
16032,47572.5
16063,47572.5
16094,47882.5
16127,47882.5
16157,47882.5
16189,48192.5
16220,48192.5
16252,48192.5
16283,48502.5
16315,48502.5
16346,48812.5
16377,48812.5
16408,48812.5
16439,48812.5
16471,49122.5
16501,49122.5
16534,49122.5
16565,49432.5
16596,49432.5
16628,49432.5
16660,49432.5
16691,49742.5
16722,49742.5
16753,50052.5
16785,50052.5
16816,50052.5
16847,50362.5
16879,50362.5
16910,50362.5
16942,50672.5
16973,50672.5
17004,50982.5
17035,50982.5
17068,50982.5
17101,51292.5
17132,51292.5
17164,51602.5
17195,51602.5
17227,51602.5
17259,51912.5
17290,51912.5
17320,52222.5
17352,52222.5
17383,52222.5
17415,52532.5
17447,52532.5
17478,52532.5
17509,52842.5
17540,52842.5
17572,52972.5
17603,53030.0
17635,53357.5
17667,53357.5
17697,53357.5
17728,53667.5
17759,53667.5
17789,53977.5
17820,53977.5
17853,53977.5
17884,54287.5
17914,54287.5
17946,54287.5
17978,54417.5
18009,54547.5
18039,54547.5
18071,54677.5
18102,54847.5
18133,54847.5
18163,55042.5
18195,55042.5
18226,55212.5
18257,55382.5
18287,55512.5
18319,55642.5
18350,55642.5
18382,55837.5
18412,56007.5
18444,56007.5
18477,56177.5
18508,56307.5
18538,56307.5
18569,56437.5
18601,56607.5
18633,56777.5
18663,56777.5
18694,56875.0
18725,56972.5
18759,57102.5
18789,57102.5
18820,57232.5
18851,57402.5
18882,57402.5
18913,57572.5
18944,57572.5
18976,57702.5
19006,57832.5
19038,58002.5
19069,58002.5
19101,58172.5
19132,58302.5
19165,58302.5
19197,58302.5
19228,58302.5
19258,58302.5
19290,58302.5
19321,58302.5
19351,58302.5
19382,58302.5
19413,58302.5
19444,58302.5
19474,58302.5
19505,58302.5
19535,58302.5
19566,58302.5
19596,58302.5
19627,58302.5
19658,58302.5
19688,58302.5
19720,58302.5
19750,58302.5
19781,58302.5
19811,58302.5
19842,58302.5
19873,58302.5
19903,58302.5
19933,58302.5
19964,58302.5
19995,58302.5
20026,58302.5
20056,58302.5
20087,58302.5
20118,58487.5
20149,58672.5
20180,59132.5
